CustomerID,InvoiceNo,InvoiceDate,Quantity,UnitPrice,Country,StockCode,Description
1290.0,10844,2024-12-11,7,15.95,United Kingdom,P016,Product 16
1290.0,10844,2024-12-11,9,11.79,United Kingdom,P029,Product 29
1290.0,10845,2025-01-09,9,46.38,United Kingdom,P007,Product 7
1291.0,10846,2024-10-10,5,10.3,Germany,P009,Product 9
1291.0,10846,2024-10-10,3,55.83,Germany,P012,Product 12
1291.0,10847,2024-12-03,9,49.9,Germany,P014,Product 14
1291.0,10848,2025-01-18,4,28.27,France,P015,Product 15
1291.0,10848,2025-01-18,7,55.83,France,P012,Product 12
1291.0,10848,2025-01-18,2,34.61,Germany,P017,Product 17
1291.0,10848,2025-01-18,6,46.38,Germany,P007,Product 7
1292.0,10849,2025-01-14,9,51.94,France,P003,Product 3
1292.0,10849,2025-01-14,3,15.95,France,P016,Product 16
1292.0,10849,2025-01-14,4,55.83,United Kingdom,P012,Product 12
1292.0,10849,2025-01-14,7,53.91,France,P024,Product 24
1293.0,10850,2024-07-25,8,47.12,France,P001,Product 1
1293.0,10850,2024-07-25,8,11.79,United Kingdom,P029,Product 29
1293.0,10850,2024-07-25,6,15.95,France,P016,Product 16
1293.0,10850,2024-07-25,3,46.21,France,P021,Product 21
1293.0,10851,2024-07-08,8,46.38,United Kingdom,P007,Product 7
1293.0,10851,2024-07-08,6,34.61,Germany,P017,Product 17
1293.0,10851,2024-07-08,7,53.91,France,P024,Product 24
1293.0,10851,2024-07-08,4,46.21,United Kingdom,P021,Product 21
1294.0,10852,2024-12-04,1,51.94,France,P003,Product 3
1294.0,10852,2024-12-04,2,5.5,Germany,P028,Product 28
1294.0,10853,2025-01-09,3,14.09,United Kingdom,P026,Product 26
1294.0,10853,2025-01-09,4,15.95,United Kingdom,P016,Product 16
1294.0,10853,2025-01-09,5,28.02,France,P002,Product 2
1294.0,10853,2025-01-09,5,55.83,Germany,P012,Product 12
1294.0,10854,2024-08-23,5,39.7,France,P013,Product 13
1294.0,10854,2024-08-23,2,42.75,United Kingdom,P004,Product 4
1294.0,10854,2024-08-23,9,46.38,United Kingdom,P007,Product 7
1294.0,10855,2024-12-12,5,28.67,Germany,P010,Product 10
1294.0,10856,2025-01-20,4,28.27,France,P015,Product 15
1294.0,10856,2025-01-20,7,47.81,Germany,P008,Product 8
1294.0,10856,2025-01-20,1,28.02,Germany,P002,Product 2
1294.0,10856,2025-01-20,6,49.9,United Kingdom,P014,Product 14
1295.0,10857,2025-07-23,7,47.37,Germany,P025,Product 25
1295.0,10857,2025-07-23,6,51.94,France,P003,Product 3
1295.0,10858,2025-06-24,1,39.0,France,P020,Product 20
1295.0,10858,2025-06-24,5,28.02,Germany,P002,Product 2
1296.0,10859,2024-06-29,3,39.7,Germany,P013,Product 13
1297.0,10860,2024-11-28,9,41.93,Germany,P030,Product 30
1297.0,10860,2024-11-28,2,11.79,France,P029,Product 29
1297.0,10861,2025-01-27,3,58.33,France,P023,Product 23
1297.0,10861,2025-01-27,3,50.17,United Kingdom,P019,Product 19
1297.0,10861,2025-01-27,8,10.3,United Kingdom,P009,Product 9
1298.0,10862,2025-04-19,9,5.5,United Kingdom,P028,Product 28
1298.0,10862,2025-04-19,3,53.91,United Kingdom,P024,Product 24
1298.0,10862,2025-04-19,6,28.02,United Kingdom,P002,Product 2
1298.0,10863,2024-12-15,4,5.5,Germany,P028,Product 28
1298.0,10863,2024-12-15,1,49.9,United Kingdom,P014,Product 14
1298.0,10863,2024-12-15,7,15.95,Germany,P016,Product 16
1298.0,10864,2024-12-21,3,14.09,United Kingdom,P026,Product 26
1299.0,10865,2025-05-03,2,34.61,France,P017,Product 17
1299.0,10865,2025-05-03,7,58.33,United Kingdom,P023,Product 23
1299.0,10866,2025-02-26,4,42.75,United Kingdom,P004,Product 4
1299.0,10866,2025-02-26,4,14.09,France,P026,Product 26
1299.0,10866,2025-02-26,7,41.93,United Kingdom,P030,Product 30
1299.0,10867,2025-05-05,4,39.0,United Kingdom,P020,Product 20
1299.0,10867,2025-05-05,6,8.37,United Kingdom,P005,Product 5
1299.0,10867,2025-05-05,9,14.09,United Kingdom,P026,Product 26
1299.0,10867,2025-05-05,4,46.38,France,P007,Product 7
1299.0,10868,2025-02-24,1,58.33,France,P023,Product 23
1299.0,10869,2025-04-19,6,42.75,Germany,P004,Product 4
1299.0,10869,2025-04-19,3,5.5,Germany,P028,Product 28
1299.0,10869,2025-04-19,6,46.38,United Kingdom,P007,Product 7
1299.0,10869,2025-04-19,4,58.33,United Kingdom,P023,Product 23
1299.0,10870,2025-02-09,1,28.27,Germany,P015,Product 15
1299.0,10871,2025-05-08,9,41.93,United Kingdom,P030,Product 30
1299.0,10871,2025-05-08,1,51.94,United Kingdom,P003,Product 3
1299.0,10871,2025-05-08,4,11.79,United Kingdom,P029,Product 29
1299.0,10871,2025-05-08,1,39.7,United Kingdom,P013,Product 13
1299.0,10872,2025-07-22,7,47.12,Germany,P001,Product 1
1299.0,10872,2025-07-22,6,58.61,France,P006,Product 6
1299.0,10872,2025-07-22,2,39.7,Germany,P013,Product 13
1299.0,10872,2025-07-22,1,14.09,France,P026,Product 26
1300.0,10873,2024-10-12,3,41.93,United Kingdom,P030,Product 30
1300.0,10874,2024-10-18,4,14.09,United Kingdom,P026,Product 26
1300.0,10874,2024-10-18,5,5.5,United Kingdom,P028,Product 28
1300.0,10874,2024-10-18,7,47.81,France,P008,Product 8
1300.0,10874,2024-10-18,1,49.9,Germany,P014,Product 14
1300.0,10875,2024-12-19,3,55.83,United Kingdom,P012,Product 12
1279.0,10816,2024-10-08,-2,42.75,France,P004,Product 4
,10438,2025-02-21,7,47.37,United Kingdom,P025,Product 25
1092.0,10283,not-a-date,9,6.64,France,P018,Product 18
1223.0,10626,2024-10-31,9,0.0,Germany,P014,Product 14
1171.0,10505,2025-04-14,4,55.83,France,P012,Product 12
1047.0,10142,2025-08-16,3,47.81,United Kingdom,P008,Product 8
1001.0,10001,2025-09-24,1,5.5,Germany,P028,Product 28
1001.0,10001,2025-09-24,8,28.67,United Kingdom,P010,Product 10
1001.0,10002,2025-08-04,5,46.21,United Kingdom,P021,Product 21
